deployment_mode,scenario,metric,statistic,value,run_count
hybrid,fault_free,detector_cpu_mean,std,0.07836349906118291,5
hybrid,fault_free,detector_cpu_mean,p95,4.2488483926006,5
hybrid,fault_free,detector_cpu_mean,min,4.072035280171718,5
hybrid,fault_free,detector_cpu_mean,max,4.274989641563357,5
hybrid,fault_free,detector_cpu_median,count,5,5
hybrid,fault_free,detector_cpu_median,mean,3.687395799489237,5
hybrid,fault_free,detector_cpu_median,median,3.6875959607516915,5
hybrid,fault_free,detector_cpu_median,std,0.016438659051856874,5
hybrid,fault_free,detector_cpu_median,p95,3.70680543492591,5
hybrid,fault_free,detector_cpu_median,min,3.670382674058234,5
hybrid,fault_free,detector_cpu_median,max,3.7092028842174014,5
hybrid,fault_free,detector_cpu_min,count,5,5
hybrid,fault_free,detector_cpu_min,mean,1.9860390711094917,5
hybrid,fault_free,detector_cpu_min,median,1.8448519134876058,5
hybrid,fault_free,detector_cpu_min,std,1.4638895724660126,5
hybrid,fault_free,detector_cpu_min,p95,3.43844952040493,5
hybrid,fault_free,detector_cpu_min,min,0.0732662343185125,5
hybrid,fault_free,detector_cpu_min,max,3.4420704874725825,5
hybrid,fault_free,detector_cpu_p95,count,5,5
hybrid,fault_free,detector_cpu_p95,mean,6.072382084264385,5
hybrid,fault_free,detector_cpu_p95,median,5.935397250861437,5
hybrid,fault_free,detector_cpu_p95,std,0.29419676376856546,5
hybrid,fault_free,detector_cpu_p95,p95,6.47725640702987,5
hybrid,fault_free,detector_cpu_p95,min,5.868802088787045,5
hybrid,fault_free,detector_cpu_p95,max,6.587858413618856,5
hybrid,fault_free,detector_cpu_std,count,5,5
hybrid,fault_free,detector_cpu_std,mean,0.952384668429258,5
hybrid,fault_free,detector_cpu_std,median,0.9134831540981132,5
hybrid,fault_free,detector_cpu_std,std,0.09270064782118645,5
hybrid,fault_free,detector_cpu_std,p95,1.0781756035567895,5
hybrid,fault_free,detector_cpu_std,min,0.8963604543363777,5
hybrid,fault_free,detector_cpu_std,max,1.117412296606634,5
hybrid,fault_free,detector_memory_count,count,5,5
hybrid,fault_free,detector_memory_count,mean,159.2,5
hybrid,fault_free,detector_memory_count,median,159.0,5
hybrid,fault_free,detector_memory_count,std,0.4472135954999579,5
hybrid,fault_free,detector_memory_count,p95,159.8,5
hybrid,fault_free,detector_memory_count,min,159.0,5
hybrid,fault_free,detector_memory_count,max,160.0,5
hybrid,fault_free,detector_memory_max,count,5,5
hybrid,fault_free,detector_memory_max,mean,292475699.2,5
hybrid,fault_free,detector_memory_max,median,290631680.0,5
hybrid,fault_free,detector_memory_max,std,4780816.739012195,5
hybrid,fault_free,detector_memory_max,p95,299049779.2,5
hybrid,fault_free,detector_memory_max,min,289447936.0,5
hybrid,fault_free,detector_memory_max,max,300863488.0,5
hybrid,fault_free,detector_memory_mean,count,5,5
hybrid,fault_free,detector_memory_mean,mean,290816351.7987421,5
hybrid,fault_free,detector_memory_mean,median,288516675.6226415,5
hybrid,fault_free,detector_memory_mean,std,5165063.383237748,5
hybrid,fault_free,detector_memory_mean,p95,297749699.9446541,5
hybrid,fault_free,detector_memory_mean,min,288472984.9559748,5
hybrid,fault_free,detector_memory_mean,max,300055828.9308176,5
hybrid,fault_free,detector_memory_median,count,5,5
hybrid,fault_free,detector_memory_median,mean,290802892.8,5
hybrid,fault_free,detector_memory_median,median,288501760.0,5
hybrid,fault_free,detector_memory_median,std,5168404.150022635,5
hybrid,fault_free,detector_memory_median,p95,297739059.2,5
hybrid,fault_free,detector_memory_median,min,288468992.0,5
hybrid,fault_free,detector_memory_median,max,300048384.0,5
hybrid,fault_free,detector_memory_min,count,5,5
hybrid,fault_free,detector_memory_min,mean,290566144.0,5
hybrid,fault_free,detector_memory_min,median,288260096.0,5
hybrid,fault_free,detector_memory_min,std,5165669.064330002,5
hybrid,fault_free,detector_memory_min,p95,297501491.2,5
hybrid,fault_free,detector_memory_min,min,288231424.0,5
hybrid,fault_free,detector_memory_min,max,299806720.0,5
hybrid,fault_free,detector_memory_p95,count,5,5
hybrid,fault_free,detector_memory_p95,mean,291000074.24,5
hybrid,fault_free,detector_memory_p95,median,288703283.2,5
hybrid,fault_free,detector_memory_p95,std,5157348.385371527,5
hybrid,fault_free,detector_memory_p95,p95,297923543.04,5
hybrid,fault_free,detector_memory_p95,min,288658227.2,5
hybrid,fault_free,detector_memory_p95,max,300225740.8,5
hybrid,fault_free,detector_memory_std,count,5,5
hybrid,fault_free,detector_memory_std,mean,173472.66958994296,5
hybrid,fault_free,detector_memory_std,median,135511.57702259268,5
hybrid,fault_free,detector_memory_std,std,67823.69699716319,5
hybrid,fault_free,detector_memory_std,p95,264976.8146656833,5
hybrid,fault_free,detector_memory_std,min,123902.21559482021,5
hybrid,fault_free,detector_memory_std,max,281208.3301112804,5
hybrid,fault_free,diagnosis_latency_ms_count,count,5,5
hybrid,fault_free,diagnosis_latency_ms_count,mean,0.0,5
hybrid,fault_free,diagnosis_latency_ms_count,median,0.0,5
hybrid,fault_free,diagnosis_latency_ms_count,std,0.0,5
hybrid,fault_free,diagnosis_latency_ms_count,p95,0.0,5
hybrid,fault_free,diagnosis_latency_ms_count,min,0.0,5
hybrid,fault_free,diagnosis_latency_ms_count,max,0.0,5
hybrid,fault_free,diagnosis_processing_ms_count,count,5,5
hybrid,fault_free,diagnosis_processing_ms_count,mean,0.0,5
hybrid,fault_free,diagnosis_processing_ms_count,median,0.0,5
hybrid,fault_free,diagnosis_processing_ms_count,std,0.0,5
hybrid,fault_free,diagnosis_processing_ms_count,p95,0.0,5
hybrid,fault_free,diagnosis_processing_ms_count,min,0.0,5
hybrid,fault_free,diagnosis_processing_ms_count,max,0.0,5
hybrid,fault_free,diagnosis_requests,count,5,5
hybrid,fault_free,diagnosis_requests,mean,0.0,5
hybrid,fault_free,diagnosis_requests,median,0.0,5
hybrid,fault_free,diagnosis_requests,std,0.0,5
hybrid,fault_free,diagnosis_requests,p95,0.0,5
hybrid,fault_free,diagnosis_requests,min,0.0,5
hybrid,fault_free,diagnosis_requests,max,0.0,5
hybrid,fault_free,e2e_latency_ms_count,count,5,5
hybrid,fault_free,e2e_latency_ms_count,mean,0.0,5
hybrid,fault_free,e2e_latency_ms_count,median,0.0,5
hybrid,fault_free,e2e_latency_ms_count,std,0.0,5
hybrid,fault_free,e2e_latency_ms_count,p95,0.0,5
hybrid,fault_free,e2e_latency_ms_count,min,0.0,5
hybrid,fault_free,e2e_latency_ms_count,max,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes,count,5,5
hybrid,fault_free,estimated_cloud_data_bytes,mean,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes,median,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes,std,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes,p95,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes,min,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes,max,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes_per_minute,count,5,5
hybrid,fault_free,estimated_cloud_data_bytes_per_minute,mean,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes_per_minute,median,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes_per_minute,std,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes_per_minute,p95,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes_per_minute,min,0.0,5
hybrid,fault_free,estimated_cloud_data_bytes_per_minute,max,0.0,5
hybrid,fault_sustained,anomaly_events,count,5,5
hybrid,fault_sustained,anomaly_events,mean,2215.8,5
hybrid,fault_sustained,anomaly_events,median,2216.0,5
hybrid,fault_sustained,anomaly_events,std,2.9495762407505253,5
hybrid,fault_sustained,anomaly_events,p95,2218.6,5
hybrid,fault_sustained,anomaly_events,min,2211.0,5
hybrid,fault_sustained,anomaly_events,max,2219.0,5
hybrid,fault_sustained,anomaly_ratio_count,count,5,5
hybrid,fault_sustained,anomaly_ratio_count,mean,31.6,5
hybrid,fault_sustained,anomaly_ratio_count,median,32.0,5
hybrid,fault_sustained,anomaly_ratio_count,std,0.5477225575051661,5
hybrid,fault_sustained,anomaly_ratio_count,p95,32.0,5
hybrid,fault_sustained,anomaly_ratio_count,min,31.0,5
hybrid,fault_sustained,anomaly_ratio_count,max,32.0,5
hybrid,fault_sustained,anomaly_ratio_max,count,5,5
hybrid,fault_sustained,anomaly_ratio_max,mean,1.0,5
hybrid,fault_sustained,anomaly_ratio_max,median,1.0,5
hybrid,fault_sustained,anomaly_ratio_max,std,0.0,5
hybrid,fault_sustained,anomaly_ratio_max,p95,1.0,5
hybrid,fault_sustained,anomaly_ratio_max,min,1.0,5
hybrid,fault_sustained,anomaly_ratio_max,max,1.0,5
hybrid,fault_sustained,anomaly_ratio_mean,count,5,5
hybrid,fault_sustained,anomaly_ratio_mean,mean,0.6871834677419355,5
hybrid,fault_sustained,anomaly_ratio_mean,median,0.6890322580645162,5
hybrid,fault_sustained,anomaly_ratio_mean,std,0.004434565062459273,5
hybrid,fault_sustained,anomaly_ratio_mean,p95,0.690070564516129,5
hybrid,fault_sustained,anomaly_ratio_mean,min,0.679375,5
hybrid,fault_sustained,anomaly_ratio_mean,max,0.6903225806451613,5
hybrid,fault_sustained,anomaly_ratio_median,count,5,5
hybrid,fault_sustained,anomaly_ratio_median,mean,0.927,5
hybrid,fault_sustained,anomaly_ratio_median,median,0.9299999999999999,5
hybrid,fault_sustained,anomaly_ratio_median,std,0.004472135954999565,5
hybrid,fault_sustained,anomaly_ratio_median,p95,0.93,5
hybrid,fault_sustained,anomaly_ratio_median,min,0.92,5
hybrid,fault_sustained,anomaly_ratio_median,max,0.93,5
hybrid,fault_sustained,anomaly_ratio_min,count,5,5
hybrid,fault_sustained,anomaly_ratio_min,mean,0.0,5
hybrid,fault_sustained,anomaly_ratio_min,median,0.0,5
hybrid,fault_sustained,anomaly_ratio_min,std,0.0,5
hybrid,fault_sustained,anomaly_ratio_min,p95,0.0,5
hybrid,fault_sustained,anomaly_ratio_min,min,0.0,5
hybrid,fault_sustained,anomaly_ratio_min,max,0.0,5
hybrid,fault_sustained,anomaly_ratio_p95,count,5,5
hybrid,fault_sustained,anomaly_ratio_p95,mean,0.9969,5
hybrid,fault_sustained,anomaly_ratio_p95,median,1.0,5
hybrid,fault_sustained,anomaly_ratio_p95,std,0.0045332107826572664,5
hybrid,fault_sustained,anomaly_ratio_p95,p95,1.0,5
hybrid,fault_sustained,anomaly_ratio_p95,min,0.99,5
hybrid,fault_sustained,anomaly_ratio_p95,max,1.0,5
hybrid,fault_sustained,anomaly_ratio_std,count,5,5
hybrid,fault_sustained,anomaly_ratio_std,mean,0.41460083084171584,5
hybrid,fault_sustained,anomaly_ratio_std,median,0.41607177963237496,5
hybrid,fault_sustained,anomaly_ratio_std,std,0.0030235946668480825,5
hybrid,fault_sustained,anomaly_ratio_std,p95,0.4174575924571602,5
hybrid,fault_sustained,anomaly_ratio_std,min,0.41120091137560605,5
hybrid,fault_sustained,anomaly_ratio_std,max,0.4176879526709522,5
hybrid,fault_sustained,classifier_cpu_count,count,5,5
hybrid,fault_sustained,classifier_cpu_count,mean,157.8,5
hybrid,fault_sustained,classifier_cpu_count,median,158.0,5
hybrid,fault_sustained,classifier_cpu_count,std,0.4472135954999579,5
hybrid,fault_sustained,classifier_cpu_count,p95,158.0,5
hybrid,fault_sustained,classifier_cpu_count,min,157.0,5
hybrid,fault_sustained,classifier_cpu_count,max,158.0,5
hybrid,fault_sustained,classifier_cpu_max,count,5,5
hybrid,fault_sustained,classifier_cpu_max,mean,2.2359336542303168,5
hybrid,fault_sustained,classifier_cpu_max,median,2.067576847406485,5
hybrid,fault_sustained,classifier_cpu_max,std,0.2680722852336982,5
hybrid,fault_sustained,classifier_cpu_max,p95,2.600182163940356,5
hybrid,fault_sustained,classifier_cpu_max,min,2.0498863376255536,5
hybrid,fault_sustained,classifier_cpu_max,max,2.667945299434889,5
hybrid,fault_sustained,classifier_cpu_mean,count,5,5
hybrid,fault_sustained,classifier_cpu_mean,mean,0.5263048961187482,5
hybrid,fault_sustained,classifier_cpu_mean,median,0.5237655527401154,5
hybrid,fault_sustained,classifier_cpu_mean,std,0.008676158715163872,5
hybrid,fault_sustained,classifier_cpu_mean,p95,0.5369903781277622,5
hybrid,fault_sustained,classifier_cpu_mean,min,0.517041016003533,5
hybrid,fault_sustained,classifier_cpu_mean,max,0.538236692906639,5
hybrid,fault_sustained,classifier_cpu_median,count,5,5
hybrid,fault_sustained,classifier_cpu_median,mean,0.10554874748040918,5
hybrid,fault_sustained,classifier_cpu_median,median,0.10524498049790643,5
hybrid,fault_sustained,classifier_cpu_median,std,0.00058597836603189,5
hybrid,fault_sustained,classifier_cpu_median,p95,0.10624718523492871,5
hybrid,fault_sustained,classifier_cpu_median,min,0.10496897896616511,5
hybrid,fault_sustained,classifier_cpu_median,max,0.10629623505659709,5
hybrid,fault_sustained,classifier_cpu_min,count,5,5
hybrid,fault_sustained,classifier_cpu_min,mean,0.09088934004247538,5
hybrid,fault_sustained,classifier_cpu_min,median,0.09071567588353191,5
hybrid,fault_sustained,classifier_cpu_min,std,0.0009562821397191004,5
hybrid,fault_sustained,classifier_cpu_min,p95,0.09215324007934213,5
hybrid,fault_sustained,classifier_cpu_min,min,0.08991650349245855,5
hybrid,fault_sustained,classifier_cpu_min,max,0.09246294255055207,5
hybrid,fault_sustained,classifier_cpu_p95,count,5,5
hybrid,fault_sustained,classifier_cpu_p95,mean,2.0370798361419813,5
hybrid,fault_sustained,classifier_cpu_p95,median,2.0315619214915666,5
hybrid,fault_sustained,classifier_cpu_p95,std,0.02317956797212209,5
hybrid,fault_sustained,classifier_cpu_p95,p95,2.0671167495241383,5
hybrid,fault_sustained,classifier_cpu_p95,min,2.0109868399039503,5
hybrid,fault_sustained,classifier_cpu_p95,max,2.074418852457189,5
hybrid,fault_sustained,classifier_cpu_std,count,5,5
hybrid,fault_sustained,classifier_cpu_std,mean,0.756421858960543,5
hybrid,fault_sustained,classifier_cpu_std,median,0.7460488084486545,5
hybrid,fault_sustained,classifier_cpu_std,std,0.025479180269545737,5
hybrid,fault_sustained,classifier_cpu_std,p95,0.7912319696882971,5
hybrid,fault_sustained,classifier_cpu_std,min,0.7349787790495489,5
hybrid,fault_sustained,classifier_cpu_std,max,0.7993388233303083,5
hybrid,fault_sustained,classifier_memory_count,count,5,5
hybrid,fault_sustained,classifier_memory_count,mean,158.8,5
hybrid,fault_sustained,classifier_memory_count,median,159.0,5
hybrid,fault_sustained,classifier_memory_count,std,0.4472135954999579,5
hybrid,fault_sustained,classifier_memory_count,p95,159.0,5
hybrid,fault_sustained,classifier_memory_count,min,158.0,5
hybrid,fault_sustained,classifier_memory_count,max,159.0,5
hybrid,fault_sustained,classifier_memory_max,count,5,5
hybrid,fault_sustained,classifier_memory_max,mean,247852236.8,5
hybrid,fault_sustained,classifier_memory_max,median,248295424.0,5
hybrid,fault_sustained,classifier_memory_max,std,3067164.826306405,5
hybrid,fault_sustained,classifier_memory_max,p95,251120844.8,5
hybrid,fault_sustained,classifier_memory_max,min,244133888.0,5
hybrid,fault_sustained,classifier_memory_max,max,251379712.0,5
hybrid,fault_sustained,classifier_memory_mean,count,5,5
hybrid,fault_sustained,classifier_memory_mean,mean,243733117.95990765,5
hybrid,fault_sustained,classifier_memory_mean,median,243970151.04402515,5
hybrid,fault_sustained,classifier_memory_mean,std,717050.5934364425,5
hybrid,fault_sustained,classifier_memory_mean,p95,244205283.55283815,5
hybrid,fault_sustained,classifier_memory_mean,min,242482993.9119497,5
hybrid,fault_sustained,classifier_memory_mean,max,244210986.12658226,5
hybrid,fault_sustained,classifier_memory_median,count,5,5
hybrid,fault_sustained,classifier_memory_median,mean,243903692.8,5
hybrid,fault_sustained,classifier_memory_median,median,243965952.0,5
hybrid,fault_sustained,classifier_memory_median,std,300175.60522334254,5
hybrid,fault_sustained,classifier_memory_median,p95,244155187.2,5
hybrid,fault_sustained,classifier_memory_median,min,243425280.0,5
hybrid,fault_sustained,classifier_memory_median,max,244158464.0,5
hybrid,fault_sustained,classifier_memory_min,count,5,5
hybrid,fault_sustained,classifier_memory_min,mean,242928025.6,5
hybrid,fault_sustained,classifier_memory_min,median,243724288.0,5
hybrid,fault_sustained,classifier_memory_min,std,1870384.9287878685,5
hybrid,fault_sustained,classifier_memory_min,p95,243899596.8,5
hybrid,fault_sustained,classifier_memory_min,min,239591424.0,5
hybrid,fault_sustained,classifier_memory_min,max,243908608.0,5
hybrid,fault_sustained,classifier_memory_p95,count,5,5
hybrid,fault_sustained,classifier_memory_p95,mean,244165959.68,5
hybrid,fault_sustained,classifier_memory_p95,median,244137984.0,5
hybrid,fault_sustained,classifier_memory_p95,std,237903.0178482667,5
hybrid,fault_sustained,classifier_memory_p95,p95,244406804.48,5
hybrid,fault_sustained,classifier_memory_p95,min,243867648.0,5
hybrid,fault_sustained,classifier_memory_p95,max,244408320.0,5
hybrid,fault_sustained,classifier_memory_std,count,5,5
hybrid,fault_sustained,classifier_memory_std,mean,622073.357247855,5
hybrid,fault_sustained,classifier_memory_std,median,489110.087760912,5
hybrid,fault_sustained,classifier_memory_std,std,655854.6827251017,5
hybrid,fault_sustained,classifier_memory_std,p95,1509321.7014619512,5
hybrid,fault_sustained,classifier_memory_std,min,126755.3407593623,5
hybrid,fault_sustained,classifier_memory_std,max,1738873.03873633,5
hybrid,fault_sustained,cloud_escalations,count,5,5
hybrid,fault_sustained,cloud_escalations,mean,23.4,5
hybrid,fault_sustained,cloud_escalations,median,23.0,5
hybrid,fault_sustained,cloud_escalations,std,0.5477225575051661,5
hybrid,fault_sustained,cloud_escalations,p95,24.0,5
hybrid,fault_sustained,cloud_escalations,min,23.0,5
hybrid,fault_sustained,cloud_escalations,max,24.0,5
hybrid,fault_sustained,detection_latency_ms_count,count,5,5
hybrid,fault_sustained,detection_latency_ms_count,mean,2215.8,5
hybrid,fault_sustained,detection_latency_ms_count,median,2216.0,5
hybrid,fault_sustained,detection_latency_ms_count,std,2.9495762407505253,5
hybrid,fault_sustained,detection_latency_ms_count,p95,2218.6,5
hybrid,fault_sustained,detection_latency_ms_count,min,2211.0,5
hybrid,fault_sustained,detection_latency_ms_count,max,2219.0,5
hybrid,fault_sustained,detection_latency_ms_max,count,5,5
hybrid,fault_sustained,detection_latency_ms_max,mean,23.06375503540039,5
hybrid,fault_sustained,detection_latency_ms_max,median,20.844459533691406,5
hybrid,fault_sustained,detection_latency_ms_max,std,6.977912540203695,5
hybrid,fault_sustained,detection_latency_ms_max,p95,31.87885284423828,5
hybrid,fault_sustained,detection_latency_ms_max,min,15.768051147460938,5
hybrid,fault_sustained,detection_latency_ms_max,max,33.08391571044922,5
hybrid,fault_sustained,detection_latency_ms_mean,count,5,5
hybrid,fault_sustained,detection_latency_ms_mean,mean,4.103734406095185,5
hybrid,fault_sustained,detection_latency_ms_mean,median,4.096919214902777,5
hybrid,fault_sustained,detection_latency_ms_mean,std,0.025875612106402684,5
hybrid,fault_sustained,detection_latency_ms_mean,p95,4.131264698692694,5
hybrid,fault_sustained,detection_latency_ms_mean,min,4.0779774369745905,5
hybrid,fault_sustained,detection_latency_ms_mean,max,4.131444920678313,5
hybrid,fault_sustained,detection_latency_ms_median,count,5,5
